idindikator;mes;god;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
05010107IND02;P2;2021;80454;Titel;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2021;80462;Vrbas;92425;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2021;80489;Čoka;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2021;80497;Šid;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2021;89010;City Novi Sad;164100;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2021;RS;REPUBLIC OF SERBIA;177740;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2022;70017;Aleksandrovac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2022;70025;Aleksinac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2022;70033;Aranđelovac;107486;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P2;2022;70041;Arilje;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2022;70050;Babušnica;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2022;70068;Bajina Bašta;84163;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P2;2022;70076;Batočina;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2022;70084;Bela Palanka;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2022;70092;Barajevo;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2022;70106;Voždovac;253958;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P2;2022;70114;Vračar;321834;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P2;2022;70122;Grocka;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2022;70149;Zvezdara;243446;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P2;2022;70157;Zemun;243874;RSD;RSD;SORS;Average price per m²;P;Provisional value
