idindikator;IDTer;nTer;IDTipNaselja;nTipNaselja;mes;god;IDVrPod;nVrPod;IDCOICOP;nCOICOP;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2017;2;structure, %;0900;Recreation and culture;6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2017;1;RSD;1000;Education;1018;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2017;2;structure, %;1000;Education;1.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2017;1;RSD;1100;Restaurants and hotels;2045;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2017;2;structure, %;1100;Restaurants and hotels;3.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2017;1;RSD;1200;Miscellaneous goods and services;3962;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;G;Urban settlements;00;2017;2;structure, %;1200;Miscellaneous goods and services;6.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;1;RSD;0000;Total;59442;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;1;RSD;0100;Food and non-alcoholic beverages;21224;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;2;structure, %;0100;Food and non-alcoholic beverages;35.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;3395;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;5.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;1;RSD;0300;Clothing and footwear;3035;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;2;structure, %;0300;Clothing and footwear;5.1;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;1;RSD;0400;Housing, water, electricity, gas and other fuels;10291;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;2;structure, %;0400;Housing, water, electricity, gas and other fuels;17.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;1;RSD;0500;Furnishings, household equipment and routine household maintenance;2609;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;4.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;1;RSD;0600;Health;2563;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;2;structure, %;0600;Health;4.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;1;RSD;0700;Transport;5884;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;2;structure, %;0700;Transport;9.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;1;RSD;0800;Communication;2849;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;2;structure, %;0800;Communication;4.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;1;RSD;0900;Recreation and culture;2240;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;2;structure, %;0900;Recreation and culture;3.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;1;RSD;1000;Education;685;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;2;structure, %;1000;Education;1.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;1;RSD;1100;Restaurants and hotels;1386;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;2;structure, %;1100;Restaurants and hotels;2.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;1;RSD;1200;Miscellaneous goods and services;3281;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS;REPUBLIC OF SERBIA;O;Other;00;2017;2;structure, %;1200;Miscellaneous goods and services;5.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;1;RSD;0000;Total;69178;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;1;RSD;0100;Food and non-alcoholic beverages;22427;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;2;structure, %;0100;Food and non-alcoholic beverages;32.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;2238;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;3.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;1;RSD;0300;Clothing and footwear;3735;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;2;structure, %;0300;Clothing and footwear;5.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;1;RSD;0400;Housing, water, electricity, gas and other fuels;12085;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;2;structure, %;0400;Housing, water, electricity, gas and other fuels;17.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;1;RSD;0500;Furnishings, household equipment and routine household maintenance;2628;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;3.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;1;RSD;0600;Health;3519;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;2;structure, %;0600;Health;5.1;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;1;RSD;0700;Transport;6185;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;2;structure, %;0700;Transport;8.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;1;RSD;0800;Communication;3884;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;2;structure, %;0800;Communication;5.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;1;RSD;0900;Recreation and culture;4669;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;2;structure, %;0900;Recreation and culture;6.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;1;RSD;1000;Education;1287;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;2;structure, %;1000;Education;1.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;1;RSD;1100;Restaurants and hotels;2372;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;2;structure, %;1100;Restaurants and hotels;3.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;1;RSD;1200;Miscellaneous goods and services;4149;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;0;Total;00;2017;2;structure, %;1200;Miscellaneous goods and services;6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;1;RSD;0000;Total;70013;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;1;RSD;0100;Food and non-alcoholic beverages;22810;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;2;structure, %;0100;Food and non-alcoholic beverages;32.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;2048;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;2.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;1;RSD;0300;Clothing and footwear;3767;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;2;structure, %;0300;Clothing and footwear;5.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;1;RSD;0400;Housing, water, electricity, gas and other fuels;11913;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;2;structure, %;0400;Housing, water, electricity, gas and other fuels;17;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;1;RSD;0500;Furnishings, household equipment and routine household maintenance;2657;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;3.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;1;RSD;0600;Health;3666;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;2;structure, %;0600;Health;5.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;1;RSD;0700;Transport;6094;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;2;structure, %;0700;Transport;8.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;1;RSD;0800;Communication;4011;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;2;structure, %;0800;Communication;5.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;1;RSD;0900;Recreation and culture;4892;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;2;structure, %;0900;Recreation and culture;7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;1;RSD;1000;Education;1356;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;2;structure, %;1000;Education;1.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;1;RSD;1100;Restaurants and hotels;2461;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;2;structure, %;1100;Restaurants and hotels;3.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;1;RSD;1200;Miscellaneous goods and services;4338;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;G;Urban settlements;00;2017;2;structure, %;1200;Miscellaneous goods and services;6.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;1;RSD;0000;Total;64891;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;1;RSD;0100;Food and non-alcoholic beverages;20450;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;2;structure, %;0100;Food and non-alcoholic beverages;31.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;3203;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;4.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;1;RSD;0300;Clothing and footwear;3570;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;2;structure, %;0300;Clothing and footwear;5.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;1;RSD;0400;Housing, water, electricity, gas and other fuels;12976;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;2;structure, %;0400;Housing, water, electricity, gas and other fuels;20;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;1;RSD;0500;Furnishings, household equipment and routine household maintenance;2505;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;3.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;1;RSD;0600;Health;2762;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;2;structure, %;0600;Health;4.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;1;RSD;0700;Transport;6637;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;2;structure, %;0700;Transport;10.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;1;RSD;0800;Communication;3231;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;2;structure, %;0800;Communication;5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;1;RSD;0900;Recreation and culture;3521;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;2;structure, %;0900;Recreation and culture;5.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;1;RSD;1000;Education;935;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;2;structure, %;1000;Education;1.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;1;RSD;1100;Restaurants and hotels;1924;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;2;structure, %;1100;Restaurants and hotels;3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;1;RSD;1200;Miscellaneous goods and services;3177;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS11;Beogradski region;O;Other;00;2017;2;structure, %;1200;Miscellaneous goods and services;4.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;1;RSD;0000;Total;59671;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;1;RSD;0100;Food and non-alcoholic beverages;20982;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;2;structure, %;0100;Food and non-alcoholic beverages;35.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;2750;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;4.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;1;RSD;0300;Clothing and footwear;3215;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;2;structure, %;0300;Clothing and footwear;5.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;1;RSD;0400;Housing, water, electricity, gas and other fuels;10161;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;2;structure, %;0400;Housing, water, electricity, gas and other fuels;17;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;1;RSD;0500;Furnishings, household equipment and routine household maintenance;2605;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;4.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;1;RSD;0600;Health;2517;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;2;structure, %;0600;Health;4.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;1;RSD;0700;Transport;4982;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;2;structure, %;0700;Transport;8.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;1;RSD;0800;Communication;3193;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;2;structure, %;0800;Communication;5.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;1;RSD;0900;Recreation and culture;3158;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;2;structure, %;0900;Recreation and culture;5.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;1;RSD;1000;Education;760;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;2;structure, %;1000;Education;1.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;1;RSD;1100;Restaurants and hotels;1696;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;2;structure, %;1100;Restaurants and hotels;2.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;1;RSD;1200;Miscellaneous goods and services;3652;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2017;2;structure, %;1200;Miscellaneous goods and services;6.1;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;1;RSD;0000;Total;60956;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;1;RSD;0100;Food and non-alcoholic beverages;21396;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;2;structure, %;0100;Food and non-alcoholic beverages;35.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;2585;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;4.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;1;RSD;0300;Clothing and footwear;3176;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;2;structure, %;0300;Clothing and footwear;5.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;1;RSD;0400;Housing, water, electricity, gas and other fuels;10673;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;2;structure, %;0400;Housing, water, electricity, gas and other fuels;17.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;1;RSD;0500;Furnishings, household equipment and routine household maintenance;2688;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;4.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;1;RSD;0600;Health;2420;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;2;structure, %;0600;Health;4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;1;RSD;0700;Transport;4535;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;2;structure, %;0700;Transport;7.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;1;RSD;0800;Communication;3362;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;2;structure, %;0800;Communication;5.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;1;RSD;0900;Recreation and culture;3616;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;2;structure, %;0900;Recreation and culture;5.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;1;RSD;1000;Education;822;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;2;structure, %;1000;Education;1.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;1;RSD;1100;Restaurants and hotels;1849;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;2;structure, %;1100;Restaurants and hotels;3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;1;RSD;1200;Miscellaneous goods and services;3834;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2017;2;structure, %;1200;Miscellaneous goods and services;6.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;1;RSD;0000;Total;57661;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;1;RSD;0100;Food and non-alcoholic beverages;20334;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;2;structure, %;0100;Food and non-alcoholic beverages;35.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;3007;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;5.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;1;RSD;0300;Clothing and footwear;3269;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;2;structure, %;0300;Clothing and footwear;5.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;1;RSD;0400;Housing, water, electricity, gas and other fuels;9359;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;2;structure, %;0400;Housing, water, electricity, gas and other fuels;16.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;1;RSD;0500;Furnishings, household equipment and routine household maintenance;2482;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2017;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;4.3;;;SORS;Personal household consumption, monthly average;A;Normal value
